0.00,92.50
0.08,92.50
0.17,92.81
0.25,93.62
0.33,94.59
0.42,95.55
0.50,96.43
0.58,97.17
0.67,97.79
0.75,98.30
0.83,98.69
0.92,99.01
1.00,99.25
1.08,99.49
1.17,99.58
1.25,99.68
1.33,99.76
1.42,99.82
1.50,99.87
1.58,99.90
1.67,99.93
1.75,99.95
1.83,99.96
1.92,99.97
2.00,99.98
2.08,99.98
2.17,99.99
2.25,99.99
2.33,99.99
2.42,100.00
