0,268.8
20,268.85
40,269.55
60,271.42
80,273.54
100,275.28
120,276.62
140,277.53
160,278.04
180,278.34
200,278.5
220,278.6
240,278.64
260,278.67
280,278.68
300,278.69
320,278.69
340,278.7
