333,43.79
334,43.79
335,44.02
336,44.14
337,44.14
338,44.14
339,44.14
340,44.02
341,43.91
342,44.02
343,44.02
344,44.14
345,44.25
346,44.25
347,44.14
348,44.02
349,44.14
350,44.37
351,44.25
352,44.25
353,44.14
354,44.25
355,44.25
356,44.14
357,44.14
358,44.14
359,44.25
360,44.14
361,44.14
362,44.02
363,44.14
364,44.14
365,44.25
366,44.25
367,44.25
368,44.14
369,44.14
370,44.02
371,44.14
372,44.02
373,44.25
374,44.14
375,44.02
376,44.25
377,44.37
378,44.37
379,44.37
380,44.37
381,44.49
382,44.37
383,44.37
384,44.25
385,44.37
386,44.60
387,44.60
388,44.60
389,44.49
390,44.60
391,44.72
392,44.60
393,44.49
394,44.49
395,44.37
396,44.37
397,44.25
398,44.25
399,44.37
400,44.49
401,44.37
402,44.37
403,44.60
404,44.84
405,44.96
406,45.08
407,45.08
408,45.08
409,44.96
410,44.72
411,44.72
412,44.72
413,44.60
414,44.72
415,44.72
416,44.72
417,44.60
418,44.60
419,44.72
420,44.72
421,44.72
422,44.72
423,44.72
424,44.60
425,44.49
426,44.60
427,44.49
428,44.60
429,44.49
430,44.60
431,44.72
432,44.96
433,45.19
434,45.19
435,45.31
436,45.19
437,45.19
438,45.31
439,45.31
440,45.19
441,45.19
442,45.19
443,45.08
444,45.08
445,45.31
446,45.19
447,45.08
448,44.96
449,45.08
450,44.96
451,44.84
452,44.96
453,44.96
454,44.84
455,45.08
456,44.96
457,44.84
458,44.84
459,44.84
460,44.72
461,45.08
462,45.08
463,45.19
464,45.31
465,45.43
466,45.31
467,45.19
468,45.31
469,45.43
470,45.43
471,45.67
472,45.55
473,45.55
474,45.67
475,45.67
476,45.67
477,45.67
478,45.67
479,45.67
480,45.67
481,45.43
482,45.55
483,45.43
484,45.67
485,45.55
486,45.43
487,45.31
488,45.31
489,45.43
490,45.19
491,45.31
492,45.31
493,45.19
494,45.31
495,45.19
496,45.08
497,44.96
498,45.08
499,45.08
500,44.96
501,45.08
502,45.08
503,45.08
504,45.08
505,45.19
506,45.31
507,45.31
508,45.31
509,45.19
510,45.43
511,45.55
512,45.55
513,45.43
514,45.67
515,45.91
516,45.91
517,46.03
518,46.03
519,46.15
520,46.15
521,46.03
522,45.79
523,45.91
524,45.79
525,45.91
526,45.91
527,45.91
528,46.15
529,46.15
530,46.15
531,46.03
532,45.91
533,45.91
534,46.03
535,45.79
536,45.91
537,45.91
538,45.91
539,45.79
540,45.79
541,45.79
542,45.79
543,45.79
544,45.91
545,45.91
546,45.79
547,46.03
548,46.03
549,45.91
550,45.67
551,45.67
552,45.67
553,45.55
554,45.55
555,45.67
556,45.67
557,45.43
558,45.43
559,45.43
560,45.31
561,45.31
562,45.19
563,45.19
564,45.43
565,45.55
566,45.67
567,45.79
568,45.79
569,46.03
570,45.79
571,46.03
572,46.03
573,46.15
574,46.28
575,46.40
576,46.40
577,46.40
578,46.40
579,46.40
580,46.28
581,46.28
582,46.28
583,46.15
584,46.15
585,45.91
586,45.91
587,46.03
588,45.79
589,45.79
590,45.79
591,45.91
592,46.03
593,45.91
594,45.79
595,45.67
596,45.55
597,45.67
598,45.43
599,45.43
600,45.43
601,45.43
602,45.19
603,45.31
604,45.31
605,45.31
606,45.43
607,45.79
608,45.91
609,46.03
610,46.03
611,46.15
612,46.40
613,46.28
614,46.15
615,46.28
616,46.03
617,46.03
618,46.03
619,46.03
620,45.79
621,45.91
622,45.91
623,45.91
624,45.79
625,45.67
626,45.79
627,45.79
628,45.55
629,45.79
630,45.91
631,46.28
632,46.28
633,46.28
634,46.03
635,46.03
636,46.15
637,46.03
638,46.40
639,46.40
640,46.28
641,46.40
642,46.28
643,46.15
644,46.15
645,46.03
646,46.15
647,46.03
648,46.15
649,46.28
650,46.28
651,46.15
652,46.40
653,46.28
654,46.15
655,46.15
656,46.03
657,46.15
658,46.28
659,46.40
660,46.52
661,46.40
662,46.28
663,46.40
664,46.15
665,46.03
666,46.15
667,46.28
668,46.28
669,46.15
670,46.40
671,46.52
672,46.40
673,46.28
674,46.15
675,46.28
676,46.28
677,46.52
678,46.40
679,46.40
680,46.40
681,46.28
682,46.28
683,46.40
684,46.28
685,46.28
686,46.28
687,46.15
688,46.28
689,46.15
690,46.15
691,46.03
692,46.15
693,46.28
694,46.28
695,46.15
696,46.15
697,46.03
698,46.15
699,46.15
700,46.28
701,46.40
702,46.15
703,46.28
704,46.28
705,46.15
706,46.15
707,46.03
708,46.15
709,46.40
710,46.40
711,46.28
712,46.40
713,46.40
714,46.40
715,46.28
716,46.28
717,46.28
718,46.15
719,46.15
720,46.28
721,46.03
722,46.15
723,46.15
724,46.15
725,46.03
726,46.03
727,46.15
728,46.40
729,46.40
730,46.40
731,46.28
732,46.52
733,46.40
734,46.28
735,46.28
736,46.40
737,46.28
738,46.52
739,46.64
740,46.52
741,46.28
742,46.28
743,46.40
744,46.28
745,46.40
746,46.28
747,46.52
748,46.40
749,46.40
750,46.40
751,46.40
752,46.40
753,46.40
754,46.40
755,46.28
756,46.64
757,46.64
758,46.64
759,46.52
760,46.64
761,46.52
762,46.52
763,46.52
764,46.52
765,46.40
766,46.40
767,46.64
768,46.52
769,46.52
770,46.40
771,46.52
772,46.40
773,46.40
774,46.64
775,46.89
776,46.77
777,46.77
778,46.77
779,46.77
780,46.77
781,46.89
782,47.14
783,46.89
784,47.01
785,46.89
786,47.01
787,47.01
788,46.89
789,47.14
790,47.01
791,46.89
792,46.89
793,47.01
794,46.89
795,46.89
796,46.89
797,46.89
798,46.77
799,46.64
800,46.77
801,46.52
802,46.64
803,46.64
804,46.64
805,46.64
806,46.52
807,46.77
808,46.77
809,46.64
810,46.64
811,46.40
812,46.15
813,46.28
814,46.40
815,46.40
816,46.40
817,46.28
818,46.28
819,46.15
820,46.28
821,46.15
822,46.15
823,46.03
824,45.91
825,45.91
826,45.91
827,46.03
828,45.91
829,46.03
830,46.03
831,46.15
832,46.40
833,46.77
834,46.52
835,46.64
836,46.89
837,47.01
838,47.01
839,47.01
840,46.77
841,46.64
842,46.64
843,46.52
844,46.64
845,46.52
846,46.28
847,46.40
848,46.40
849,46.52
850,46.52
851,46.40
852,46.40
853,46.40
854,46.28
855,46.15
856,46.52
857,46.52
858,46.52
859,46.28
860,46.52
861,46.52
862,46.28
863,46.28
864,46.40
865,46.40
866,46.52
867,46.40
868,46.40
869,46.40
870,46.15
871,46.15
872,46.28
873,46.28
874,46.28
875,46.15
876,46.40
877,46.15
878,46.28
879,46.40
880,46.15
881,46.15
882,46.28
883,46.28
884,46.15
885,46.15
886,46.28
887,46.15
888,46.28
889,46.28
890,46.52
891,46.64
892,46.77
893,46.77
894,46.64
895,46.77
896,46.89
897,46.77
898,46.77
899,46.77
900,46.64
901,46.77
902,46.64
903,47.01
904,46.77
905,46.89
906,47.14
907,47.14
908,47.01
909,47.01
910,47.14
911,47.01
912,47.01
913,47.01
914,46.89
915,47.01
916,46.89
917,46.77
918,46.77
919,46.64
920,46.77
921,46.64
922,46.52
923,46.64
924,46.52
925,46.28
926,46.28
927,46.40
928,46.28
929,46.64
930,46.64
931,46.64
932,46.77
933,46.89
934,46.77
935,46.89
936,46.77
937,46.77
938,46.64
939,46.89
940,46.89
941,46.89
942,47.14
943,47.26
944,47.26
945,47.26
946,47.01
947,46.89
948,47.01
949,46.89
950,46.77
951,46.77
952,46.77
953,46.77
954,46.64
955,46.64
956,46.64
957,46.77
958,46.77
959,46.89
960,46.77
961,46.64
962,46.77
963,46.64
964,46.77
965,46.64
966,46.52
967,46.52
968,46.52
969,46.64
970,46.64
971,46.77
972,46.77
973,46.77
974,47.01
975,47.26
976,47.14
977,47.01
978,47.01
979,47.01
980,47.01
981,46.89
982,46.77
983,46.89
984,46.77
985,47.01
986,46.89
987,47.01
988,46.89
989,47.01
990,47.01
991,46.77
992,46.89
993,46.89
994,46.89
995,46.64
996,46.77
997,46.64
998,46.77
999,46.64
1000,46.64
1001,46.64
1002,46.64
1003,46.77
1004,47.01
1005,47.01
1006,46.89
1007,46.89
1008,46.77
1009,46.77
1010,46.77
1011,46.77
1012,46.64
1013,46.77
1014,46.64
1015,46.77
1016,46.64
1017,46.77
1018,46.64
1019,46.52
1020,46.52
1021,46.64
1022,46.64
1023,46.64
1024,46.64
1025,46.77
1026,46.89
1027,46.64
1028,46.89
1029,47.14
1030,47.01
1031,47.01
1032,47.01
1033,47.14
1034,47.26
1035,47.14
1036,47.26
1037,47.01
1038,47.01
1039,47.14
1040,47.14
1041,47.01
1042,46.89
1043,47.14
1044,47.01
1045,47.26
1046,47.01
